thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text.started,Instructions.stopped,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,date,expName,psychopyVersion,frameRate,expStart,
134,0,134,[0.24375],[0.03],[1],[0],[0],[1.970101999999315],['target'],134,0,134,0,383.8771162000012,,,,,5,383.85783450000235,383.8771162000012,383.8771162000012,0.011733600000297884,385.82829180000044,[0.24375],[0.03],[1],[0],[0],[1.970101999999315],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
135,0,135,[0.04625],[-0.26875],[1],[0],[0],[3.707418999998481],['target'],135,0,135,0,385.86390200000096,,,,,10,385.8517260000008,385.86390200000096,385.86390200000096,0.02331899999990128,389.5595389000009,[0.04625],[-0.26875],[1],[0],[0],[3.707418999998481],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
136,0,136,[-0.2],[0.4425],[1],[0],[0],[2.3592252999987977],['target'],136,0,136,0,389.5942993000026,,,,,10,389.58211350000056,389.5942993000026,389.5942993000026,0.022383400002581766,391.94176030000017,[-0.2],[0.4425],[1],[0],[0],[2.3592252999987977],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
137,0,137,[0.36875],[0.2425],[1],[0],[0],[2.204050399999687],['target'],137,0,137,0,391.97327150000274,,,,,5,391.95346320000317,391.97327150000274,391.97327150000274,0.011564099997485755,394.157877200003,[0.36875],[0.2425],[1],[0],[0],[2.204050399999687],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
138,0,138,[-0.40375],[-0.1025],[1],[0],[0],[2.739544799998839],['target'],138,0,138,0,394.1953801000018,,,,,10,394.18347429999994,394.1953801000018,394.1953801000018,0.025441699999646517,396.92335580000145,[-0.40375],[-0.1025],[1],[0],[0],[2.739544799998839],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
139,0,139,[-0.46125],[0.3625],[1],[0],[0],[2.1599201999997604],['target'],139,0,139,0,396.95801980000033,,,,,10,396.9456836999998,396.95801980000033,396.95801980000033,0.02217739999832702,399.10595840000315,[-0.46125],[0.3625],[1],[0],[0],[2.1599201999997604],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
140,0,140,[-0.2525],[-0.15375],[1],[0],[0],[2.5894549999975425],['target'],140,0,140,0,399.1435115000022,,,,,10,399.13115930000276,399.1435115000022,399.1435115000022,0.025011199999426026,401.7210449000013,[-0.2525],[-0.15375],[1],[0],[0],[2.5894549999975425],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
141,0,141,[0.11125],[0.005],[1],[0],[0],[1.986728600000788],['target'],141,0,141,0,401.7527777000032,,,,,5,401.732704500002,401.7527777000032,401.7527777000032,0.011496899998746812,403.7198058000031,[0.11125],[0.005],[1],[0],[0],[1.986728600000788],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
142,0,142,[0.36625],[-0.135],[1],[0],[0],[4.003371999999217],['target'],142,0,142,0,403.75182660000064,,,,,5,403.73132930000065,403.75182660000064,403.75182660000064,0.011392199998226715,407.7350189000026,[0.36625],[-0.135],[1],[0],[0],[4.003371999999217],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
143,0,143,[-0.19],[-0.42875],[1],[0],[0],[2.992189699998562],['target'],143,0,143,0,407.7706539000028,,,,,10,407.75803160000214,407.7706539000028,407.7706539000028,0.022895099999004742,410.7505753000005,[-0.19],[-0.42875],[1],[0],[0],[2.992189699998562],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
144,0,144,[0.3],[0.41625],[1],[0],[0],[2.4699295999998867],['target'],144,0,144,0,410.78255230000286,,,,,5,410.7625799000016,410.78255230000286,410.78255230000286,0.011843899999803398,413.23288570000295,[0.3],[0.41625],[1],[0],[0],[2.4699295999998867],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
145,0,145,[-0.33625],[0.47125],[1],[0],[0],[1.9540782999974908],['target'],145,0,145,0,413.26406900000075,,,,,5,413.2446884000019,413.26406900000075,413.26406900000075,0.01164240000071004,415.19915660000333,[-0.33625],[0.47125],[1],[0],[0],[1.9540782999974908],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
146,0,146,[-0.42125],[-0.43125],[1],[0],[0],[2.4419358000013744],['target'],146,0,146,0,415.2339595000012,,,,,10,415.2219337000024,415.2339595000012,415.2339595000012,0.022625699999480275,417.66420730000027,[-0.42125],[-0.43125],[1],[0],[0],[2.4419358000013744],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
147,0,147,[-0.46625],[0.29875],[1],[0],[0],[2.3203461000011885],['target'],147,0,147,0,417.6960117000017,,,,,5,417.67639229999986,417.6960117000017,417.6960117000017,0.012034700001095189,419.99718250000296,[-0.46625],[0.29875],[1],[0],[0],[2.3203461000011885],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
148,0,148,[0.3],[-0.41625],[1],[0],[0],[2.420906199997262],['target'],148,0,148,0,420.0363216000005,,,,,10,420.0240537000027,420.0363216000005,420.0363216000005,0.026700800000980962,422.44531540000025,[0.3],[-0.41625],[1],[0],[0],[2.420906199997262],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
149,0,149,[-0.095],[0.25625],[1],[0],[0],[2.1013041000005614],['target'],149,0,149,0,422.47731790000034,,,,,5,422.4595552000028,422.47731790000034,422.47731790000034,0.014046799999050563,424.5612338000028,[-0.095],[0.25625],[1],[0],[0],[2.1013041000005614],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
150,0,150,[0.08],[0.335],[1],[0],[0],[2.0713298999980907],['target'],150,0,150,0,424.59271720000106,,,,,5,424.57318990000203,424.59271720000106,424.59271720000106,0.0118285000025935,426.6449328000017,[0.08],[0.335],[1],[0],[0],[2.0713298999980907],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
151,0,151,[-0.45],[-0.475],[1],[0],[0],[2.951554200000828],['target'],151,0,151,0,426.67572660000224,,,,,5,426.65728240000317,426.67572660000224,426.67572660000224,0.012231099997734418,429.609187500002,[-0.45],[-0.475],[1],[0],[0],[2.951554200000828],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
152,0,152,[0.0725],[0.33],[1],[0],[0],[2.752329400002054],['target'],152,0,152,0,429.6412474000026,,,,,5,429.62163390000205,429.6412474000026,429.6412474000026,0.012308800000027986,432.37436940000043,[0.0725],[0.33],[1],[0],[0],[2.752329400002054],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
153,0,153,[-0.0625],[-0.035],[1],[0],[0],[2.3583188000011432],['target'],153,0,153,0,432.41073400000096,,,,,10,432.39793310000096,432.41073400000096,432.41073400000096,0.02343470000050729,434.7565444000029,[-0.0625],[-0.035],[1],[0],[0],[2.3583188000011432],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
154,0,154,[0.16875],[0.38875],[1],[0],[0],[2.0088763999992807],['target'],154,0,154,0,434.792287100001,,,,,10,434.77983740000127,434.792287100001,434.792287100001,0.023148600001150044,436.7890995000016,[0.16875],[0.38875],[1],[0],[0],[2.0088763999992807],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
155,0,155,[-0.1125],[0.2625],[1],[0],[0],[1.7093730000015057],['target'],155,0,155,0,436.8250078000019,,,,,10,436.81240120000075,436.8250078000019,436.8250078000019,0.02312339999843971,438.5222223000019,[-0.1125],[0.2625],[1],[0],[0],[1.7093730000015057],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
156,0,156,[-0.09625],[0.09125],[1],[0],[0],[2.1355631000005815],['target'],156,0,156,0,438.5533906000019,,,,,5,438.5351542000026,438.5533906000019,438.5533906000019,0.012772999998560408,440.6710779000023,[-0.09625],[0.09125],[1],[0],[0],[2.1355631000005815],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
157,0,157,[0.22125],[0.23375],[1],[0],[0],[2.023008399999526],['target'],157,0,157,0,440.70884149999983,,,,,10,440.69652580000184,440.70884149999983,440.70884149999983,0.025279400000727037,442.7198782000014,[0.22125],[0.23375],[1],[0],[0],[2.023008399999526],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
158,0,158,[-0.005],[0.45875],[1],[0],[0],[2.767363299997669],['target'],158,0,158,0,442.75154850000035,,,,,5,442.73436920000313,442.75154850000035,442.75154850000035,0.014296000001195353,445.5021055000034,[-0.005],[0.45875],[1],[0],[0],[2.767363299997669],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
159,0,159,[0.185],[-0.20375],[1],[0],[0],[2.6429518000004464],['target'],159,0,159,0,445.53704410000137,,,,,10,445.5247190000009,445.53704410000137,445.53704410000137,0.022487800000817515,448.1680923000022,[0.185],[-0.20375],[1],[0],[0],[2.6429518000004464],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
160,0,160,[0.02375],[0.48],[1],[0],[0],[4.483940400001302],['target'],160,0,160,0,448.1997029000013,,,,,5,448.182196400001,448.1997029000013,448.1997029000013,0.013902400001825299,452.66651940000156,[0.02375],[0.48],[1],[0],[0],[4.483940400001302],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
161,0,161,[-0.4525],[-0.22875],[1],[0],[0],[2.3000258000029135],['target'],161,0,161,0,452.69747910000297,,,,,5,452.68134120000104,452.69747910000297,452.69747910000297,0.014665999999124324,454.98171770000044,[-0.4525],[-0.22875],[1],[0],[0],[2.3000258000029135],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
162,0,162,[0.25625],[-0.0025],[1],[0],[0],[2.236110899997584],['target'],162,0,162,0,455.0139175000004,,,,,5,454.99429640000017,455.0139175000004,455.0139175000004,0.012450800000806339,457.2308383000018,[0.25625],[-0.0025],[1],[0],[0],[2.236110899997584],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
163,0,163,[-0.145],[0.405],[1],[0],[0],[1.753519599998981],['target'],163,0,163,0,457.26299030000155,,,,,5,457.2431770000003,457.26299030000155,457.26299030000155,0.012205200000607874,458.9972379000028,[-0.145],[0.405],[1],[0],[0],[1.753519599998981],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
164,0,164,[0.13],[-0.45125],[1],[0],[0],[2.8230136999991373],['target'],164,0,164,0,459.0349795000002,,,,,10,459.0223337000025,459.0349795000002,459.0349795000002,0.024931699997978285,461.84574890000295,[0.13],[-0.45125],[1],[0],[0],[2.8230136999991373],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
165,0,165,[-0.47625],[-0.4225],[1],[0],[0],[3.9082491000008304],['target'],165,0,165,0,461.88150430000314,,,,,10,461.86861560000034,461.88150430000314,461.88150430000314,0.022707799998897826,465.7772119000001,[-0.47625],[-0.4225],[1],[0],[0],[3.9082491000008304],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
166,0,166,[-0.1475],[0.05],[1],[0],[0],[2.074063700001716],['target'],166,0,166,0,465.81450400000176,,,,,10,465.8022278000026,465.81450400000176,465.81450400000176,0.02481910000278731,467.87664190000214,[-0.1475],[0.05],[1],[0],[0],[2.074063700001716],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
167,0,167,[0.01125],[0.47625],[1],[0],[0],[2.542463300000236],['target'],167,0,167,0,467.9116283000003,,,,,10,467.8991042000016,467.9116283000003,467.9116283000003,0.02231500000198139,470.4419736000018,[0.01125],[0.47625],[1],[0],[0],[2.542463300000236],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
168,0,168,[0.125],[-0.1525],[1],[0],[0],[3.184495599998627],['target'],168,0,168,0,470.47253590000037,,,,,5,470.4561395000019,470.47253590000037,470.47253590000037,0.013956200000393437,473.640992800003,[0.125],[-0.1525],[1],[0],[0],[3.184495599998627],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
169,0,169,[-0.345],[0.465],[1],[0],[0],[4.638569100003224],['target'],169,0,169,0,473.6786448000021,,,,,10,473.6660641000017,473.6786448000021,473.6786448000021,0.02491379999992205,478.3049881000006,[-0.345],[0.465],[1],[0],[0],[4.638569100003224],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
170,0,170,[0.295],[0.225],[1],[0],[0],[2.0867730999998457],['target'],170,0,170,0,478.33654450000176,,,,,5,478.31724880000183,478.33654450000176,478.33654450000176,0.01208740000220132,480.4043870000023,[0.295],[0.225],[1],[0],[0],[2.0867730999998457],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
171,0,171,[0.46625],[0.26125],[1],[0],[0],[1.9504736999988381],['target'],171,0,171,0,480.43524310000066,,,,,5,480.4190153000018,480.43524310000066,480.43524310000066,0.014458499997999752,482.3698557000025,[0.46625],[0.26125],[1],[0],[0],[1.9504736999988381],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
172,0,172,[-0.105],[0.3175],[1],[0],[0],[2.4058390999998664],['target'],172,0,172,0,482.4089931000017,,,,,10,482.3964063000021,482.4089931000017,482.4089931000017,0.026393199997983174,484.8027144000007,[-0.105],[0.3175],[1],[0],[0],[2.4058390999998664],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
173,0,173,[-0.47375],[-0.4625],[1],[0],[0],[3.0801801000015985],['target'],173,0,173,0,484.83470280000256,,,,,5,484.82050470000104,484.83470280000256,484.83470280000256,0.017534599999635248,487.90108800000235,[-0.47375],[-0.4625],[1],[0],[0],[3.0801801000015985],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
174,0,174,[0.25875],[0.38625],[1],[0],[0],[2.2364787999977125],['target'],174,0,174,0,487.93184290000136,,,,,5,487.91303880000123,487.93184290000136,487.93184290000136,0.011820299998362316,490.1498774000029,[0.25875],[0.38625],[1],[0],[0],[2.2364787999977125],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
175,0,175,[-0.43875],[-0.42625],[1],[0],[0],[2.9522018999996362],['target'],175,0,175,0,490.18154030000005,,,,,5,490.162261700003,490.18154030000005,490.18154030000005,0.012228600000526058,493.11485780000294,[-0.43875],[-0.42625],[1],[0],[0],[2.9522018999996362],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
176,0,176,[-0.33],[0.4775],[1],[0],[0],[4.435769699997763],['target'],176,0,176,0,493.1461088000033,,,,,5,493.1274052000008,493.1461088000033,493.1461088000033,0.012417499998264248,497.56352600000173,[-0.33],[0.4775],[1],[0],[0],[4.435769699997763],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
177,0,177,[0.05625],[0.45125],[1],[0],[0],[2.1899365999997826],['target'],177,0,177,0,497.60069870000007,,,,,10,497.5881900000022,497.60069870000007,497.60069870000007,0.024536699998861877,499.7784838000007,[0.05625],[0.45125],[1],[0],[0],[2.1899365999997826],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
178,0,178,[-0.345],[-0.40375],[1],[0],[0],[3.3758854000006977],['target'],178,0,178,0,499.81385440000304,,,,,10,499.801758900001,499.81385440000304,499.81385440000304,0.02312560000063968,503.17805560000124,[-0.345],[-0.40375],[1],[0],[0],[3.3758854000006977],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
179,0,179,[0.33875],[-0.1375],[1],[0],[0],[6.285219099998358],['target'],179,0,179,0,503.2093503000033,,,,,5,503.1899308000029,503.2093503000033,503.2093503000033,0.011712499999703141,509.4754490000014,[0.33875],[-0.1375],[1],[0],[0],[6.285219099998358],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
180,0,180,[-0.28125],[0.13625],[1],[0],[0],[1.9871606000015163],['target'],180,0,180,0,509.506619900003,,,,,5,509.48739990000104,509.506619900003,509.506619900003,0.011831899999378948,511.47494910000023,[-0.28125],[0.13625],[1],[0],[0],[1.9871606000015163],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
181,0,181,[-0.03875],[-0.03375],[1],[0],[0],[2.5224321999994572],['target'],181,0,181,0,511.5123741000025,,,,,10,511.4998572000004,511.5123741000025,511.5123741000025,0.024779300001682714,514.0226514000024,[-0.03875],[-0.03375],[1],[0],[0],[2.5224321999994572],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
182,0,182,[0.20875],[0.4875],[1],[0],[0],[5.8683719000000565],['target'],182,0,182,0,514.0539409000012,,,,,5,514.0354607000008,514.0539409000012,514.0539409000012,0.012603499999386258,519.9041673000029,[0.20875],[0.4875],[1],[0],[0],[5.8683719000000565],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
183,0,183,[0.3075],[0.33],[1],[0],[0],[2.1914982000016607],['target'],183,0,183,0,519.9392039000013,,,,,10,519.9274459000007,519.9392039000013,519.9392039000013,0.02314910000131931,522.1193187000026,[0.3075],[0.33],[1],[0],[0],[2.1914982000016607],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
184,0,184,[0.40875],[-0.32125],[1],[0],[0],[3.041696899999806],['target'],184,0,184,0,522.1545122000025,,,,,10,522.1426445000034,522.1545122000025,522.1545122000025,0.023232999999891035,525.1846970000006,[0.40875],[-0.32125],[1],[0],[0],[3.041696899999806],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
185,0,185,[0.0975],[0.11375],[1],[0],[0],[2.223018000000593],['target'],185,0,185,0,525.2222671000018,,,,,10,525.2105517000018,525.2222671000018,525.2222671000018,0.02566590000060387,527.4339280000022,[0.0975],[0.11375],[1],[0],[0],[2.223018000000593],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
186,0,186,[0.19375],[-0.06],[1],[0],[0],[2.601936700000806],['target'],186,0,186,0,527.4656089000018,,,,,5,527.4477080000033,527.4656089000018,527.4656089000018,0.013585900000180118,530.0500947,[0.19375],[-0.06],[1],[0],[0],[2.601936700000806],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
187,0,187,[-0.43875],[-0.145],[1],[0],[0],[2.5362840999987384],['target'],187,0,187,0,530.0803089000001,,,,,5,530.0618341000009,530.0803089000001,530.0803089000001,0.011607099997490877,532.5984994000028,[-0.43875],[-0.145],[1],[0],[0],[2.5362840999987384],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
188,0,188,[0.10625],[0.13125],[1],[0],[0],[2.6555383000013535],['target'],188,0,188,0,532.6366355000027,,,,,10,532.6246910000009,532.6366355000027,532.6366355000027,0.0260283999996318,535.2805520000002,[0.10625],[0.13125],[1],[0],[0],[2.6555383000013535],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
189,0,189,[0.4925],[0.29125],[1],[0],[0],[2.8863304000005883],['target'],189,0,189,0,535.3121694000001,,,,,5,535.2929636000008,535.3121694000001,535.3121694000001,0.012265699999261415,538.179664000003,[0.4925],[0.29125],[1],[0],[0],[2.8863304000005883],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
190,0,190,[-0.2275],[-0.1875],[1],[0],[0],[2.0583474000013666],[None],190,0,190,0,538.2152786000006,,,,,10,538.2027119000013,538.2152786000006,538.2152786000006,0.022920599996723467,540.2614157000025,[-0.2275],[-0.1875],[1],[0],[0],[2.0583474000013666],[None],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
191,0,191,[0.00875],[-0.37],[1],[0],[0],[2.568312199997308],['target'],191,0,191,0,540.2932426000007,,,,,5,540.2756161000034,540.2932426000007,540.2932426000007,0.01402089999828604,542.8443450000013,[0.00875],[-0.37],[1],[0],[0],[2.568312199997308],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
192,0,192,[-0.3675],[0.14625],[1],[0],[0],[7.822990699998627],['target'],192,0,192,0,542.8788080000013,,,,,10,542.8669071000004,542.8788080000013,542.8788080000013,0.022402999999030726,550.6902659000007,[-0.3675],[0.14625],[1],[0],[0],[7.822990699998627],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
193,0,193,[-0.1125],[-0.42375],[1],[0],[0],[2.858306000001903],['target'],193,0,193,0,550.7268733000019,,,,,10,550.7142089000008,550.7268733000019,550.7268733000019,0.02376659999936237,553.5729334000025,[-0.1125],[-0.42375],[1],[0],[0],[2.858306000001903],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
194,0,194,[0.38125],[-0.2725],[1],[0],[0],[2.453045700000075],['target'],194,0,194,0,553.6038558,,,,,5,553.5849346000032,553.6038558,553.6038558,0.011774499998864485,556.0384036000032,[0.38125],[-0.2725],[1],[0],[0],[2.453045700000075],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
195,0,195,[-0.22875],[-0.1975],[1],[0],[0],[2.3418657000001986],['target'],195,0,195,0,556.0730956000007,,,,,10,556.0614602000023,556.0730956000007,556.0730956000007,0.022925199999008328,558.4036711000008,[-0.22875],[-0.1975],[1],[0],[0],[2.3418657000001986],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
196,0,196,[-0.34375],[0.32375],[1],[0],[0],[3.149729799999477],['target'],196,0,196,0,558.4348865000029,,,,,5,558.4189495999999,558.4348865000029,558.4348865000029,0.015092000001459382,561.5690986000009,[-0.34375],[0.32375],[1],[0],[0],[3.149729799999477],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
197,0,197,[-0.05875],[-0.2525],[1],[0],[0],[2.0532917000018642],['target'],197,0,197,0,561.6009662000033,,,,,5,561.5809501000003,561.6009662000033,561.6009662000033,0.011668499999359483,563.6345830000027,[-0.05875],[-0.2525],[1],[0],[0],[2.0532917000018642],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
198,0,198,[-0.13375],[-0.12],[1],[0],[0],[2.0245916999992914],['target'],198,0,198,0,563.6713328000005,,,,,10,563.6597144000007,563.6713328000005,563.6713328000005,0.024968199999420904,565.6847256000001,[-0.13375],[-0.12],[1],[0],[0],[2.0245916999992914],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
199,0,199,[-0.04875],[0.45375],[1],[0],[0],[3.9572274000020116],['target'],199,0,199,0,565.720005500003,,,,,10,565.7078690000017,565.720005500003,565.720005500003,0.022976099997322308,569.6654505000006,[-0.04875],[0.45375],[1],[0],[0],[3.9572274000020116],['target'],004,2024-10-10_12h19.04.873,visualsearchtask,2024.2.1,61.277964199668325,2024-10-10 12h19.33.421965 +0530,
