thisN,thisTrialN,thisRepN,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Instructions.started,text.started,Instructions.stopped,num_distr,trial.started,fixation.started,target.started,mouse.started,trial.stopped,trials.mouse.x,trials.mouse.y,trials.mouse.leftButton,trials.mouse.midButton,trials.mouse.rightButton,trials.mouse.time,trials.mouse.clicked_name,participant,date,expName,psychopyVersion,frameRate,expStart,
65,0,65,[0.18625],[0.2625],[1],[0],[0],[1.1536813001148403],['target'],65,0,65,0,104.24315730016679,,,,,5,104.22425170009956,104.24315730016679,104.24315730016679,0.011862799990922213,105.37831080006436,[0.18625],[0.2625],[1],[0],[0],[1.1536813001148403],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
66,0,66,[0.28125],[-0.2825],[1],[0],[0],[4.222412399947643],['target'],66,0,66,0,105.41649700002745,,,,,10,105.40409300010651,105.41649700002745,105.41649700002745,0.025638899998739362,109.62691970006563,[0.28125],[-0.2825],[1],[0],[0],[4.222412399947643],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
67,0,67,[0.275],[-0.305],[1],[0],[0],[1.0224178999196738],['target'],67,0,67,0,109.66612530010752,,,,,10,109.65330950007774,109.66612530010752,109.66612530010752,0.026239000027999282,110.67609470011666,[0.275],[-0.305],[1],[0],[0],[1.0224178999196738],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
68,0,68,[-0.1975],[0.13625],[1],[0],[0],[1.417761999880895],['target'],68,0,68,0,110.7076495999936,,,,,5,110.69097999995574,110.7076495999936,110.7076495999936,0.014685799833387136,112.10912030003965,[-0.1975],[0.13625],[1],[0],[0],[1.417761999880895],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
69,0,69,[0.36625],[0.455],[1],[0],[0],[2.2195119000971317],['target'],69,0,69,0,112.13961950014345,,,,,5,112.12168189999647,112.13961950014345,112.13961950014345,0.012448899913579226,114.341526000062,[0.36625],[0.455],[1],[0],[0],[2.2195119000971317],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
70,0,70,[-0.48875],[0.025],[1],[0],[0],[1.5535345000680536],['target'],70,0,70,0,114.38247940014116,,,,,10,114.36963420012034,114.38247940014116,114.38247940014116,0.027953399810940027,115.92349379998632,[-0.48875],[0.025],[1],[0],[0],[1.5535345000680536],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
71,0,71,[-0.21125],[-0.1775],[1],[0],[0],[1.273518200032413],[None],71,0,71,0,115.96468700002879,,,,,10,115.95034280000255,115.96468700002879,115.96468700002879,0.026708499994128942,117.22428880003281,[-0.21125],[-0.1775],[1],[0],[0],[1.273518200032413],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
72,0,72,[-0.40375],[-0.24875],[1],[0],[0],[1.4027322998736054],['target'],72,0,72,0,117.25432369997725,,,,,5,117.23683109995909,117.25432369997725,117.25432369997725,0.01230309996753931,118.63990850001574,[-0.40375],[-0.24875],[1],[0],[0],[1.4027322998736054],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
73,0,73,[0.34375],[0.23375],[1],[0],[0],[1.3355369998607785],[None],73,0,73,0,118.67055399995297,,,,,5,118.6527911000885,118.67055399995297,118.67055399995297,0.012776500079780817,119.98871499998495,[0.34375],[0.23375],[1],[0],[0],[1.3355369998607785],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
74,0,74,[-0.4025],[0.43375],[1],[0],[0],[1.7584985999856144],['target'],74,0,74,0,120.02483220002614,,,,,10,120.01233349996619,120.02483220002614,120.02483220002614,0.023423500126227736,121.7711646000389,[-0.4025],[0.43375],[1],[0],[0],[1.7584985999856144],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
75,0,75,[0.35125],[-0.31],[1],[0],[0],[1.8020554000977427],['target'],75,0,75,0,121.8131802000571,,,,,10,121.8012731000781,121.8131802000571,121.8131802000571,0.02988849999383092,123.60374920000322,[0.35125],[-0.31],[1],[0],[0],[1.8020554000977427],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
76,0,76,[0.2175],[-0.31875],[1],[0],[0],[1.1882532997988164],['target'],76,0,76,0,123.64451550017111,,,,,10,123.63143509998918,123.64451550017111,123.64451550017111,0.027533800108358264,124.8200829999987,[0.2175],[-0.31875],[1],[0],[0],[1.1882532997988164],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
77,0,77,[-0.33125],[-0.3325],[1],[0],[0],[1.3587110000662506],['target'],77,0,77,0,124.85610750014894,,,,,10,124.84376249997877,124.85610750014894,124.85610750014894,0.02353219990618527,126.20284270006232,[-0.33125],[-0.3325],[1],[0],[0],[1.3587110000662506],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
78,0,78,[0.06625],[-0.025],[1],[0],[0],[1.7505696001462638],['target'],78,0,78,0,126.23351259995252,,,,,5,126.21758510009386,126.23351259995252,126.23351259995252,0.01455239998176694,127.96850550011732,[0.06625],[-0.025],[1],[0],[0],[1.7505696001462638],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
79,0,79,[0.01625],[-0.4475],[1],[0],[0],[2.489768600091338],['target'],79,0,79,0,128.00617890013382,,,,,10,127.99409719998948,128.00617890013382,128.00617890013382,0.025434100069105625,130.484245599946,[0.01625],[-0.4475],[1],[0],[0],[2.489768600091338],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
80,0,80,[0.32125],[0.2525],[1],[0],[0],[1.0361305000260472],['target'],80,0,80,0,130.5158486000728,,,,,5,130.49747389997356,130.5158486000728,130.5158486000728,0.013096600072458386,131.53391350014135,[0.32125],[0.2525],[1],[0],[0],[1.0361305000260472],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
81,0,81,[0.36],[0.27875],[1],[0],[0],[1.3419881998561323],['target'],81,0,81,0,131.5697008999996,,,,,10,131.55733670014888,131.5697008999996,131.5697008999996,0.023300499888136983,132.89972220011987,[0.36],[0.27875],[1],[0],[0],[1.3419881998561323],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
82,0,82,[0.515],[0.21625],[1],[0],[0],[1.3263679998926818],['target'],82,0,82,0,132.93542080000043,,,,,10,132.9234083001502,132.93542080000043,132.93542080000043,0.023498900001868606,134.25013010017574,[0.515],[0.21625],[1],[0],[0],[1.3263679998926818],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
83,0,83,[-0.2975],[0.495],[1],[0],[0],[1.9028409000020474],[None],83,0,83,0,134.2809331000317,,,,,5,134.26200870005414,134.2809331000317,134.2809331000317,0.011743100127205253,136.16523180017248,[-0.2975],[0.495],[1],[0],[0],[1.9028409000020474],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
84,0,84,[-0.39],[0.285],[1],[0],[0],[1.0051917999517173],['target'],84,0,84,0,136.20569170010276,,,,,10,136.19256879994646,136.20569170010276,136.20569170010276,0.027160600060597062,137.19970500003546,[-0.39],[0.285],[1],[0],[0],[1.0051917999517173],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
85,0,85,[0.4],[0.34],[1],[0],[0],[1.5210551000200212],[None],85,0,85,0,137.23875310015865,,,,,10,137.22590110008605,137.23875310015865,137.23875310015865,0.025980700040236115,138.74736699997447,[0.4],[0.34],[1],[0],[0],[1.5210551000200212],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
86,0,86,[0.25875],[-0.0525],[1],[0],[0],[3.37294749985449],['target'],86,0,86,0,138.78667409997433,,,,,10,138.77366530010477,138.78667409997433,138.78667409997433,0.02612069994211197,142.14696210017428,[0.25875],[-0.0525],[1],[0],[0],[3.37294749985449],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
87,0,87,[-0.075],[-0.2025],[1],[0],[0],[3.9719810001552105],['target'],87,0,87,0,142.18459520000033,,,,,10,142.17173720011488,142.18459520000033,142.18459520000033,0.02463010000064969,146.14407390006818,[-0.075],[-0.2025],[1],[0],[0],[3.9719810001552105],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
88,0,88,[0.3875],[-0.38125],[1],[0],[0],[2.2402610999997705],[None],88,0,88,0,146.17565069999546,,,,,5,146.15593020012602,146.17565069999546,146.17565069999546,0.011667799903079867,148.39657380012795,[0.3875],[-0.38125],[1],[0],[0],[2.2402610999997705],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
89,0,89,[-0.49625],[0.1],[1],[0],[0],[1.1485623999033123],['target'],89,0,89,0,148.42639000015333,,,,,5,148.41075540008023,148.42639000015333,148.42639000015333,0.014075600076466799,149.55968199996278,[-0.49625],[0.1],[1],[0],[0],[1.1485623999033123],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
90,0,90,[0.4075],[-0.14125],[1],[0],[0],[1.1027423001360148],[None],90,0,90,0,149.59018800011836,,,,,5,149.57232740009204,149.59018800011836,149.59018800011836,0.012546600075438619,150.67542650015093,[0.4075],[-0.14125],[1],[0],[0],[1.1027423001360148],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
91,0,91,[-0.3075],[-0.30125],[1],[0],[0],[4.704072199994698],['target'],91,0,91,0,150.71564249997027,,,,,10,150.7024555001408,150.71564249997027,150.71564249997027,0.026906599989160895,155.40690400009044,[-0.3075],[-0.30125],[1],[0],[0],[4.704072199994698],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
92,0,92,[0.29375],[-0.06125],[1],[0],[0],[5.653252399992198],['target'],92,0,92,0,155.44646940007806,,,,,10,155.43403660017066,155.44646940007806,155.44646940007806,0.026993100065737963,161.08773200004362,[0.29375],[-0.06125],[1],[0],[0],[5.653252399992198],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
93,0,93,[0.28],[0.39125],[1],[0],[0],[5.872494300128892],['target'],93,0,93,0,161.124623300042,,,,,10,161.11191870016046,161.124623300042,161.124623300042,0.023961500031873584,166.9848053001333,[0.28],[0.39125],[1],[0],[0],[5.872494300128892],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
94,0,94,[0.36875],[0.48125],[1],[0],[0],[2.6554781999439],['target'],94,0,94,0,167.025186000159,,,,,10,167.01164650009014,167.025186000159,167.025186000159,0.026702400064095855,169.66742720012553,[0.36875],[0.48125],[1],[0],[0],[2.6554781999439],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
95,0,95,[0.05],[-0.41875],[1],[0],[0],[4.2695253998972476],[None],95,0,95,0,169.69896770012565,,,,,5,169.6796296001412,169.69896770012565,169.69896770012565,0.012061499990522861,173.94949669996276,[0.05],[-0.41875],[1],[0],[0],[4.2695253998972476],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
96,0,96,[0.175],[0.12375],[1],[0],[0],[1.0366718999575824],['target'],96,0,96,0,173.980303700082,,,,,5,173.96184090012684,173.980303700082,173.980303700082,0.01223489991389215,174.9988826001063,[0.175],[0.12375],[1],[0],[0],[1.0366718999575824],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
97,0,97,[-0.235],[0.265],[1],[0],[0],[1.172612400026992],['target'],97,0,97,0,175.03716900013387,,,,,10,175.0247413001489,175.03716900013387,175.03716900013387,0.02572660008445382,176.1976895001717,[-0.235],[0.265],[1],[0],[0],[1.172612400026992],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
98,0,98,[-0.045],[0.105],[1],[0],[0],[5.089579799911007],['target'],98,0,98,0,176.23448610003106,,,,,10,176.22253579995595,176.23448610003106,176.23448610003106,0.024627499980852008,181.31250829994678,[-0.045],[0.105],[1],[0],[0],[5.089579799911007],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
99,0,99,[-0.1225],[0.13375],[1],[0],[0],[0.8682794999331236],['target'],99,0,99,0,181.3553891000338,,,,,10,181.34328990010545,181.3553891000338,181.3553891000338,0.03063819999806583,182.2119789000135,[-0.1225],[0.13375],[1],[0],[0],[0.8682794999331236],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
100,0,100,[-0.39125],[0.1925],[1],[0],[0],[1.9422291000373662],[None],100,0,100,0,182.2506818000693,,,,,10,182.2359538001474,182.2506818000693,182.2506818000693,0.023823400028049946,184.17864529998042,[-0.39125],[0.1925],[1],[0],[0],[1.9422291000373662],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
101,0,101,[-0.0975],[0.4],[1],[0],[0],[1.6356596001423895],['target'],101,0,101,0,184.20883400016464,,,,,5,184.19108430016786,184.20883400016464,184.20883400016464,0.012272299965843558,185.82719160011038,[-0.0975],[0.4],[1],[0],[0],[1.6356596001423895],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
102,0,102,[-0.245],[0.05625],[1],[0],[0],[1.3553416000213474],['target'],102,0,102,0,185.86671790014952,,,,,10,185.85393410013057,185.86671790014952,185.86671790014952,0.02662040013819933,187.20964629994705,[-0.245],[0.05625],[1],[0],[0],[1.3553416000213474],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
103,0,103,[-0.3025],[-0.01125],[1],[0],[0],[4.755537000019103],[None],103,0,103,0,187.24766080011614,,,,,10,187.2351274001412,187.24766080011614,187.24766080011614,0.025280999951064587,191.9910642001778,[-0.3025],[-0.01125],[1],[0],[0],[4.755537000019103],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
104,0,104,[0.4425],[0.1075],[1],[0],[0],[1.1182488000486046],['target'],104,0,104,0,192.02181000006385,,,,,5,192.00636969995685,192.02181000006385,192.02181000006385,0.01511969999410212,193.1250078000594,[0.4425],[0.1075],[1],[0],[0],[1.1182488000486046],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
105,0,105,[0.2425],[-0.355],[1],[0],[0],[2.173859099857509],['target'],105,0,105,0,193.16250570002012,,,,,10,193.1486140000634,193.16250570002012,193.16250570002012,0.023474799934774637,195.3228685001377,[0.2425],[-0.355],[1],[0],[0],[2.173859099857509],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
106,0,106,[0.3175],[-0.2725],[1],[0],[0],[1.7396545999217778],['target'],106,0,106,0,195.3621023001615,,,,,10,195.34921410004608,195.3621023001615,195.3621023001615,0.026205900125205517,197.08924180013128,[0.3175],[-0.2725],[1],[0],[0],[1.7396545999217778],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
107,0,107,[-0.475],[-0.15625],[1],[0],[0],[1.804879599949345],[None],107,0,107,0,197.12857550010085,,,,,10,197.11619079997763,197.12857550010085,197.12857550010085,0.02674750005826354,198.92153459996916,[-0.475],[-0.15625],[1],[0],[0],[1.804879599949345],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
108,0,108,[0.2725],[0.0675],[1],[0],[0],[0.942441999912262],[None],108,0,108,0,198.95715479995124,,,,,10,198.94503400009125,198.95715479995124,198.95715479995124,0.023310899967327714,199.88785420008935,[0.2725],[0.0675],[1],[0],[0],[0.942441999912262],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
109,0,109,[0.4175],[0.05625],[1],[0],[0],[0.8035166000481695],[None],109,0,109,0,199.91920870007016,,,,,5,199.90037470008247,199.91920870007016,199.91920870007016,0.012286500073969364,200.70422419998795,[0.4175],[0.05625],[1],[0],[0],[0.8035166000481695],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
110,0,110,[-0.26125],[0.21125],[1],[0],[0],[1.3411975000053644],[None],110,0,110,0,200.74054650007747,,,,,10,200.7283894000575,200.74054650007747,200.74054650007747,0.024048899998888373,202.06997940014116,[-0.26125],[0.21125],[1],[0],[0],[1.3411975000053644],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
111,0,111,[-0.34125],[0.265],[1],[0],[0],[0.7512451999355108],[None],111,0,111,0,202.10089500015602,,,,,5,202.0850059001241,202.10089500015602,202.10089500015602,0.014822900062426925,202.83659530011937,[-0.34125],[0.265],[1],[0],[0],[0.7512451999355108],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
112,0,112,[-0.3525],[0.28625],[1],[0],[0],[0.7031586000230163],['target'],112,0,112,0,202.86792300012894,,,,,5,202.84918750007637,202.86792300012894,202.86792300012894,0.012476800009608269,203.55275680008344,[-0.3525],[0.28625],[1],[0],[0],[0.7031586000230163],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
113,0,113,[0.12875],[-0.38125],[1],[0],[0],[1.2172699999064207],[None],113,0,113,0,203.5837094001472,,,,,5,203.5681307001505,203.5837094001472,203.5837094001472,0.015235900180414319,204.78579150000587,[0.12875],[-0.38125],[1],[0],[0],[1.2172699999064207],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
114,0,114,[-0.4475],[-0.46625],[1],[0],[0],[1.000604199944064],['target'],114,0,114,0,204.81670140009373,,,,,5,204.80101600009948,204.81670140009373,204.81670140009373,0.015050299931317568,205.8019831001293,[-0.4475],[-0.46625],[1],[0],[0],[1.000604199944064],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
115,0,115,[0.2075],[-0.07625],[1],[0],[0],[1.0580698000267148],['target'],115,0,115,0,205.83794440003112,,,,,10,205.82602020003833,205.83794440003112,205.83794440003112,0.023882900131866336,206.88446129998192,[0.2075],[-0.07625],[1],[0],[0],[1.0580698000267148],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
116,0,116,[0.2675],[-0.26375],[1],[0],[0],[0.7917489998508245],['target'],116,0,116,0,206.92076440015808,,,,,10,206.90878060017712,206.92076440015808,206.92076440015808,0.024170500226318836,207.70088230003603,[0.2675],[-0.26375],[1],[0],[0],[0.7917489998508245],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
117,0,117,[0.52125],[0.10125],[1],[0],[0],[1.1709116999991238],[None],117,0,117,0,207.73224720009603,,,,,5,207.71304049994797,207.73224720009603,207.73224720009603,0.012022600043565035,208.884326600004,[0.52125],[0.10125],[1],[0],[0],[1.1709116999991238],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
118,0,118,[0.285],[-0.0125],[1],[0],[0],[1.070377100026235],[None],118,0,118,0,208.91483160015196,,,,,5,208.89630160015076,208.91483160015196,208.91483160015196,0.011829500086605549,209.96699470002204,[0.285],[-0.0125],[1],[0],[0],[1.070377100026235],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
119,0,119,[0.14625],[-0.3825],[1],[0],[0],[1.4247898999601603],['target'],119,0,119,0,210.00376180000603,,,,,10,209.9908010000363,210.00376180000603,210.00376180000603,0.023676499957218766,211.4159975000657,[0.14625],[-0.3825],[1],[0],[0],[1.4247898999601603],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
120,0,120,[0.26125],[0.28625],[1],[0],[0],[1.159258499974385],['target'],120,0,120,0,211.45186260016635,,,,,10,211.43984930007719,211.45186260016635,211.45186260016635,0.023666799999773502,212.59947740007192,[0.26125],[0.28625],[1],[0],[0],[1.159258499974385],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
121,0,121,[-0.13875],[-0.2175],[1],[0],[0],[1.1394932998809963],['target'],121,0,121,0,212.62981509999372,,,,,5,212.6112852001097,212.62981509999372,212.62981509999372,0.011660299962386489,213.75119700003415,[-0.13875],[-0.2175],[1],[0],[0],[1.1394932998809963],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
122,0,122,[0.45125],[0.09],[1],[0],[0],[1.0782029000110924],['target'],122,0,122,0,213.81283980002627,,,,,10,213.78588490001857,213.81283980002627,213.81283980002627,0.03454629983752966,214.86440029996447,[0.45125],[0.09],[1],[0],[0],[1.0782029000110924],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
123,0,123,[0.51],[0.26],[1],[0],[0],[1.4894519001245499],['target'],123,0,123,0,214.90733630000614,,,,,10,214.8913233000785,214.90733630000614,214.90733630000614,0.026805000146850944,216.38118909997866,[0.51],[0.26],[1],[0],[0],[1.4894519001245499],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
124,0,124,[0.305],[-0.39],[1],[0],[0],[1.2367557000834495],[None],124,0,124,0,216.41190800000913,,,,,5,216.39294050005265,216.41190800000913,216.41190800000913,0.011590000009164214,217.63006860017776,[0.305],[-0.39],[1],[0],[0],[1.2367557000834495],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
125,0,125,[-0.3575],[0.205],[1],[0],[0],[1.1448542000725865],['target'],125,0,125,0,217.66682250006124,,,,,10,217.6537950001657,217.66682250006124,217.66682250006124,0.02360390010289848,218.79914280003868,[-0.3575],[0.205],[1],[0],[0],[1.1448542000725865],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
126,0,126,[0.30875],[-0.43875],[1],[0],[0],[1.522218600148335],['target'],126,0,126,0,218.84403529996052,,,,,10,218.8233771000523,218.84403529996052,218.84403529996052,0.024070299929007888,220.34603850007989,[0.30875],[-0.43875],[1],[0],[0],[1.522218600148335],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
127,0,127,[0.3175],[0.46],[1],[0],[0],[1.0171475000679493],['target'],127,0,127,0,220.376514100004,,,,,5,220.36082420009188,220.376514100004,220.376514100004,0.014576900051906705,221.37832170003094,[0.3175],[0.46],[1],[0],[0],[1.0171475000679493],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
128,0,128,[0.0825],[0.31],[1],[0],[0],[1.125499099958688],['target'],128,0,128,0,221.41490670014173,,,,,10,221.4024201000575,221.41490670014173,221.41490670014173,0.02397680003196001,222.52829990000464,[0.0825],[0.31],[1],[0],[0],[1.125499099958688],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
129,0,129,[-0.22875],[-0.1675],[1],[0],[0],[1.0584580998402089],['target'],129,0,129,0,222.55943579995073,,,,,5,222.5400638000574,222.55943579995073,222.55943579995073,0.01161610009148717,223.59893740015104,[-0.22875],[-0.1675],[1],[0],[0],[1.0584580998402089],['target'],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
130,0,130,[0.38375],[0.065],[1],[0],[0],[1.1818146000150591],[None],130,0,130,0,223.62507180008106,,,,,5,223.61160639999434,223.62507180008106,223.62507180008106,0.012543800054118037,224.79379520006478,[0.38375],[0.065],[1],[0],[0],[1.1818146000150591],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
131,0,131,[-0.305],[0.14875],[1],[0],[0],[1.046773999929428],[None],131,0,131,0,224.84589430014603,,,,,10,224.82923689996824,224.84589430014603,224.84589430014603,0.03526680008508265,225.87639049999416,[-0.305],[0.14875],[1],[0],[0],[1.046773999929428],[None],003nutan,2024-10-04_11h37.02.739,visualsearchtask,2024.2.1,59.73362392143045,2024-10-04 11h37.16.585010 +0530,
